Counter_Type,Counter_Height,Dome,Section,Meter,Sample,Formation,Group,Composite_Height,Use,Microanalysis_Type,Facies,WaterDepth,Min,d13C,d18O,d13Corg,CAP13C,d34SCAS,d34Spy,Dd34S,TOC,Pyrite,SO4,Ca44_40,Ca44_42,Ca44_43,d26Mg,d25Mg,Mn_ppm,Sr_ppm,Fe_ppm,Na_ppm,Mg_ppm,Al_ppm,P_ppm,S_ppm,K_ppm,Ca_ppm,Ti_ppm,Li_ppm,Be_ppm,B_ppm,Sc_ppm,V_ppm,Cr_ppm,Ba_ppm,Cd_ppm,Cu_ppm,Ni_ppm,Pb_ppm,Zn_ppm,Y_ppm,Zr_ppm,Mg_MgCa,Sr_Ca_mmol_mol,Mg_Ca_mmol_mol,Mn_Ca_mmol_mol,U_Ca_mmol_mol,Mn_Sr_mmol_mol,Mn_Sr_ppm,Al_Acetic_ppm,Ca_Acetic,Fe_Acetic_ppm,K_Acetic_ppm,Mg_Acetic_ppm,Mn_Acetic_ppm,Na_Acetic_ppm,S_Acetic_ppm,Sr_Acetic_ppm,N,mean_pct_carb,d13C_VPDB,d18O_VPDB_mineral,d18Ow_VSMOW,d18Ow_VSMOW_1SE_lower,d18Ow_VSMOW_1SE_upper,d18Ow_VSMOW_2SE_lower,d18Ow_VSMOW_2SE_upper,d18Ow_VSMOW_lower,d18Ow_VSMOW_upper,D47,SE,SE_2,SD,CL_95_pct,T_MIT,T_MIT_SE_lower,T_MIT_SE_upper,T_MIT_2SE_lower,T_MIT_2SE_upper,T_MIT_95CL_lower,T_MIT_95CL_upper,D48,D48_SE,D48_SD,D48_95_CL,Mineralogy,Type,Form_T,err_Form_T,Calibration,Author,ordering_ratio,Mg,alt_Sample,Counter,Location,Country_Min,Formation,T_Petersen,d47_VPDB,d18Ow_VSMOW_MK77,d18Ow_VSMOW_MK77_upper,d18Ow_VSMOW_MK77_lower,d18Ow_VSMOW_H14,d18Ow_VSMOW_H14_upper,d18Ow_VSMOW_H14_lower,d18Ow_VSMOW_H14_lower,d18Ow_VSMOW_V05,d18Ow_VSMOW_V05_upper,d18Ow_VSMOW_V05_lower,d18Ow_VSMOW_KON97,d18Ow_VSMOW_KON97_upper,d18Ow_VSMOW_KON97_lower,d18Ow_VSMOW_A21,d18Ow_VSMOW_A21,d18Ow_VSMOW_A21_upper,d18Ow_VSMOW_A21_lower,Data_Reference,Published
1466,,GSB,MQT,3226,MQT_3226,BuahBirba,post,1106,0,,silty dolostone,,DL,6.46,0.22,-25.919,32.38,24.69381734,-24.88664911,49.58046645,0.06135,0.242875781,810,,,,,,108.81,1010,4680,320,67340,2550,120,18969.87567,1090,148700,,29.458,0.151,,0.531,5.953,20.444,,,,,,,,,0.311701537,,,,,,0.107732673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1587,,MD,ST2,42.6,ST2_42.6,BuahBirba,post,1106.2,0,,,,DL,3.41,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
881,,MD,MD1,226.8,MD1_226.8,BuahBirba,post,1106.9,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
882,,MD,MD1,226.8,MD1_226.8,BuahBirba,post,1106.9,0,,,,DL,-0.48,-3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1675,73,KD,ST2,43.5,ST2_43.5_A,BuahBirba,post,1107.1,1,,,,DL,4.83,4.202982926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,57.4,4.67,4.028381599,4.7,1.5,1.4,2.9,2.8,2.8,2.8,0.5643,0.0178,0.0356,0.0187,0.0349,35.6,6.5,6.9,12.6,14.3,12.3,14,0.3409,0.0588,0.0145,0.116,Dolomite,,,,,,,,,,Oman,Oman_DL,BuahBirba,38.5,8.698381599,5.6,2.8,2.7,4.7,2.8,2.8,2.8,6.1,2.5,2.4,8.5,2.6,2.4,6.9,6.9,2.5,2.4,this study,No
293,,KD,ST2,43.5,ST2_43.5,BuahBirba,post,1107.1,0,TS,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1588,,MD,ST2,43.5,ST2_43.5,BuahBirba,post,1107.1,0,,,,DL,3.39,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1038,,GSB,MQT,3224,MQT_3224,BuahBirba,post,1108,0,,silty dolostone,,DL,5.56,-0.3,-25.9307583,31.49,25.98195363,-23.95348289,49.93543651,,,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
883,,MD,MD1,228.5,MD1_228.5,BuahBirba,post,1108.6,0,,,,DL,-4.39,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
417,,SOSB,TM6,2440,TM6_2440,BuahBirba,post,1109.776278,0,,,,CA,-1.74,-3.5,-36.87,35.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
,,MD,MD2,310,,BuahBirba,post,1110.3,0,,,,DL,-2.39,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,,MD,ST2,48.1,ST2_48.1,BuahBirba,post,1111.7,0,,,,DL,5.97,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1039,,GSB,MQT,3220,MQT_3220,BuahBirba,post,1112,0,,silty dolostone,,DL,6.02,0.22,-25.8003,31.82,25.50817073,-6.747496386,32.25566711,,,1900,,,,,,170,,6200,1390,96200,4500,260,24580,1900,196000,,31.9,0.2,25,0.3,10,10.6,,,,,,,,,0.329226557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
489,,MD,MD1,232,MD1_232,BuahBirba,post,1112.1,0,,,,DL,-1.48,-2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1159,,KD,ST1,207.5,ST1_207.5,BuahBirba,post,1113.03,0,,,,DL,-0.57,-3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1621,,MD,MD1,233.1,MD1_233.1,BuahBirba,post,1113.2,0,,,,DL,-3.07,-1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1300,,MD,MD1,235,MD1_235,BuahBirba,post,1115.1,0,,,,DL,-5.75,-2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1590,,MD,ST2,51.9,ST2_51.9,BuahBirba,post,1115.5,0,,,,DL,6.2,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
,,MD,MD2,315.5,,BuahBirba,post,1115.8,0,,,,DL,-6.65,-6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,,GSB,MQT,3216,MQT_3216,BuahBirba,post,1116,0,,silty dolostone,,DL,5.26,0.05,-25.4597988,30.72,25.15445284,-25.93713952,51.09159236,,,1800,,,,,,192,,7900,1470,86000,5600,190,14400,2000,159000,,39.1,0.4,28,0.5,11,12.7,,,,,,,,,0.34257285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
208,,MD,MD1,236,MD1_236,BuahBirba,post,1116.1,0,,,,DL,-5.07,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1160,,KD,ST1,210.8,ST1_210.8,BuahBirba,post,1116.33,0,,,,DL,-1.62,-3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
294,,KD,ST2,52.8,ST2_52.8,BuahBirba,post,1116.4,0,TS,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1591,,MD,ST2,52.8,ST2_52.8,BuahBirba,post,1116.4,0,,,,DL,5.84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1161,,KD,ST1,213,ST1_213,BuahBirba,post,1118.53,0,,,,DL,-2.77,-2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1592,,MD,ST2,55.8,ST2_55.8,BuahBirba,post,1119.4,0,,,,DL,5.52,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1162,,KD,ST1,214,ST1_214,BuahBirba,post,1119.53,0,,,,DL,-4.25,-4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1040,,GSB,MQT,3212,MQT_3212,BuahBirba,post,1120,0,,silty dolostone,,DL,5.94,-0.41,-25.5475026,31.49,25.40885265,-23.26529028,48.67414292,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
416,,SOSB,TM6,2430,TM6_2430,BuahBirba,post,1120.378525,0,,,,CA,-3.2,-3.01,-36.76,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
1593,,MD,ST2,57.5,ST2_57.5,BuahBirba,post,1121.1,0,,,,DL,4.11,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1163,,KD,ST1,215.6,ST1_215.6,BuahBirba,post,1121.13,0,,,,DL,-1.96,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1468,,GSB,MQT,3210,MQT_3210,BuahBirba,post,1122,0,,silty dolostone,,DL,6.32,-1.02,-25.613931,31.93,25.51172681,-23.7139037,49.22563051,,,1100,,,,,,137,,5500,1330,92000,3000,110,29560,1200,196000,,26.4,0.3,27,0.2,9,10.3,,,,,,,,,0.319444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1668,,KD,ST1,216.6,ST1_216.6,BuahBirba,post,1122.13,0,,,,DL,0.01,-3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1594,,MD,ST2,60.1,ST2_60.1,BuahBirba,post,1123.7,0,,,,DL,4.11,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1041,,GSB,MQT,3208,MQT_3208,BuahBirba,post,1124,0,,silty dolostone,,DL,4.67,-1.24,-26.696886,31.36,26.00651655,-24.10158975,50.1081063,,,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1469,,GSB,MQT,3206,MQT_3206,BuahBirba,post,1126,0,,silty dolostone,,DL,4.8,-1.25,-26.2108155,31.01,26.1885081,-24.1087739,50.297282,,,430,,,,,,159,,4800,1040,27300,3100,390,10290,1800,221000,,12,0.2,17,0.1,10,6.8,,,,,,,,,0.336441894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1595,,MD,ST2,62.9,ST2_62.9,BuahBirba,post,1126.5,0,,,,DL,2.54,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1164,,KD,ST1,221.8,ST1_221.8,BuahBirba,post,1127.33,0,,,,DL,-2.33,-1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1470,,GSB,MQT,3204,MQT_3204,BuahBirba,post,1128,0,,silty dolostone,,DL,3.32,-1.48,-26.616294,29.94,26.2332285,-18.77712015,45.01034865,,,1800,,,,,,222,,6000,660,97200,3600,130,12220,1700,190000,,13.3,0.2,20,0.3,11,8.2,,,,,,,,,0.338440111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1596,,MD,ST2,64.5,ST2_64.5,BuahBirba,post,1128.1,0,,,,DL,2.65,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1165,,KD,ST1,223,ST1_223,BuahBirba,post,1128.53,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1166,,KD,ST1,223,ST1_223,BuahBirba,post,1128.53,0,,,,DL,-2.91,-2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1471,,GSB,MQT,3202,MQT_3202,BuahBirba,post,1130,0,,silty dolostone,,DL,2.68,-1.99,,,25.79239882,,,0.10015,0.0344425,,,,,,,209.336,529.698,5180,170,68330,2260,160,8256.9906,1200,136340,,9.294,0.196,,0.535,6.834,6.713,,,,,,,,,0.333854497,,,,,,0.395198774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1597,,MD,ST2,66.5,ST2_66.5,BuahBirba,post,1130.1,0,,,,DL,1.63,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
415,,SOSB,TM6,2420,TM6_2420,BuahBirba,post,1130.980772,0,,,,CA,-2.74,-0.36,-34.96,32.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
1598,,MD,ST2,68.2,ST2_68.2,BuahBirba,post,1131.8,0,,,,DL,1.72,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1472,,GSB,MQT,3200,MQT_3200,BuahBirba,post,1132,0,,silty dolostone,,DL,2.42,-1.8,-26.762,29.18,24.74179669,-25.53243065,50.27422735,,,860,,,,,,254.563,601.11,8080,450,71930,3700,170,14214.19553,1770,139670,,21.265,0.307,,1.565,7.859,26.431,,,,,,,,,0.339933837,,,,,,0.423488213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
884,,MD,MD1,252.8,MD1_252.8,BuahBirba,post,1132.9,0,,,,DL,4.94,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
885,,MD,MD1,253.7,MD1_253.7,BuahBirba,post,1133.8,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1631,,MD,MD1,253.7,MD1_253.7,BuahBirba,post,1133.8,0,,,,DL,5.1,-1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1599,,MD,ST2,70.2,ST2_70.2,BuahBirba,post,1133.8,0,,,,DL,1.79,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
886,,MD,MD1,254.9,MD1_254.9,BuahBirba,post,1135,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1600,,MD,ST2,72,ST2_72,BuahBirba,post,1135.6,0,,,,DL,1.66,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1473,,GSB,MQT,3196,MQT_3196,BuahBirba,post,1136,0,,,,DL,,,,,,,,,,,,,,,,287,,7400,1700,96400,5600,250,21660,2200,185000,,19.7,0.3,23,0.5,11,12.8,,,,,,,,,0.351020408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
887,,MD,MD1,257,MD1_257,BuahBirba,post,1137.1,0,,,,DL,-5.05,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1601,,MD,ST2,74.2,ST2_74.2,BuahBirba,post,1137.8,0,,,,DL,1.51,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1629,,MD,MD1,259,MD1_259,BuahBirba,post,1139.1,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1602,,MD,ST2,76.4,ST2_76.4,BuahBirba,post,1140,0,,,,DL,-0.38,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
414,,SOSB,TM6,2410,TM6_2410,BuahBirba,post,1141.58302,0,,,,CA,-1.96,-3.29,-34.4,32.44,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
888,,MD,MD1,261.7,MD1_261.7,BuahBirba,post,1141.8,0,,,,DL,4.98,-2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
889,,MD,MD1,263.2,MD1_263.2,BuahBirba,post,1143.3,0,,,,DL,6.2,-1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
890,,MD,MD1,265.2,MD1_265.2,BuahBirba,post,1145.3,0,,,,DL,7.46,-3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
891,,MD,MD1,267.8,MD1_267.8,BuahBirba,post,1147.9,0,,,,DL,7.84,-1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
892,,MD,MD1,270.3,MD1_270.3,BuahBirba,post,1150.4,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
893,,MD,MD1,270.3,MD1_270.3,BuahBirba,post,1150.4,0,,,,DL,6.83,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1167,,KD,ST1,245.5,ST1_245.5,BuahBirba,post,1151.03,0,,,,DL,5.12,-2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1168,,KD,ST1,245.5,ST1_245.5,BuahBirba,post,1151.03,0,,,,DL,5.12,-2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1169,,KD,ST1,246.3,ST1_246.3,BuahBirba,post,1151.83,0,,,,DL,6.08,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
413,,SOSB,TM6,2400,TM6_2400,BuahBirba,post,1152.185267,0,,,,CA,-0.19,-3.67,-35.14,34.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
